X,Y,Omega,Omegadt,Theta,Thetadt,Psi,d,T
0.69444422700738806,-0.00042830379225414618,-0.00053137994115285434,-0.005938832827491719,-0.0015086259216960797,0.013024018165511242,0.0,0.02,-2
0.72222197238916874,-0.00047072756584056618,-0.00059076826942777152,-0.0057922838215525522,-0.0013783857400409673,-0.18906200981540239,0.0,0.02,-2
0.74999971719179237,-0.00051352887328360978,-0.00064869110764329701,-0.0048168048733437186,-0.003269005838194991,-0.18764233240815911,0.0,0,0
0.77777746146077209,-0.00055667512190870597,-0.00069685915637673424,-0.0062197243158106982,-0.0051454291622765819,-0.186461742978418,0.0,-0.02,0
0.80555520444702222,-0.000600639441971281,-0.00075905639953484122,-0.0068152316812695041,-0.0070100465920607622,-0.18493730074415068,0.0,-0.02,0
0.83333294536543367,-0.00064589141667265656,-0.00082720871634753626,-0.0071779459873780385,-0.0088594195995022693,-0.1832669008222709,0.0,-0.02,0
0.86111068337057861,-0.00069289768360459333,-0.00089898817622131671,-0.0082520228911201338,-0.010692088607724979,0.022034023926993163,0.0,-0.02,2
0.88888841753535763,-0.00074212107718908096,-0.0009815084051325181,-0.0071305581190994746,-0.010471748368455047,0.22759820281933124,0.0,0.02,2
0.91666614682962844,-0.00079402026615691171,-0.0010528139863235128,-0.0086953165472082438,-0.0081957663402617356,0.025804264370674457,0.0,-0.02,-2
0.94444387110392625,-0.0008485401037576913,-0.0011397671517955953,-0.010307526259107844,-0.0079377236965549915,-0.17560615485540668,0.0,-0.02,-2
0.97222159127690022,-0.0009051109757584314,-0.0012428424143866737,-0.011815106340913758,-0.009693785245109058,-0.17307980038013515,0.0,-0.02,0
0.99999930733331999,-0.00096366830255559428,-0.0013609934777958114,-0.013149832051600197,-0.01142458324891041,-0.17018394098285236,0.0,-0.02,0
1.0277770181697525,-0.0010246515719082696,-0.0014924917983118134,-0.013123040009092269,-0.013126422658738934,-0.16696094293098956,0.0,-0.02,0
1.0555547225821167,-0.0010884939632530356,-0.001623722198402736,-0.013543381462451319,-0.014796032088048829,-0.16374451155621206,0.0,-0.02,0
1.0833324192500466,-0.001155621424701,-0.0017591560130272492,-0.013701412814205109,-0.016433477203610949,-0.16042505531541518,0.0,-0.02,0
1.1111101067225784,-0.0012264518556877246,-0.0018961701411693002,-0.01387450986590317,-0.018037727756765102,-0.15706686590016883,0.0,-0.02,0
